model,corruption_type,train_fraction,test_fraction,class_name,precision,recall,fpr,fnr
densenet121,combination,0.25,0.75,notumor,0.9280742459396751,1.0,0.025833333333333333,0.0
densenet121,combination,0.25,0.75,pituitary,0.9826732673267327,0.9925,0.005833333333333334,0.0075
densenet121,combination,0.25,1.0,glioma,0.996969696969697,0.8225,0.0008333333333333334,0.1775
densenet121,combination,0.25,1.0,meningioma,0.8947368421052632,0.9775,0.03833333333333333,0.0225
densenet121,combination,0.25,1.0,notumor,0.9366197183098591,0.9975,0.0225,0.0025
densenet121,combination,0.25,1.0,pituitary,0.9778869778869779,0.995,0.0075,0.005
toy_cnn,none,0.0,0.0,glioma,0.8451178451178452,0.6275,0.03833333333333333,0.3725
toy_cnn,none,0.0,0.0,meningioma,0.6675257731958762,0.6475,0.1075,0.3525
toy_cnn,none,0.0,0.0,notumor,0.7575757575757576,0.9375,0.1,0.0625
toy_cnn,none,0.0,0.0,pituitary,0.8476190476190476,0.89,0.05333333333333334,0.11
toy_cnn,jpeg_compression,0.0,0.0,glioma,0.8759124087591241,0.6,0.028333333333333332,0.4
toy_cnn,jpeg_compression,0.0,0.0,meningioma,0.6386363636363637,0.7025,0.1325,0.2975
toy_cnn,jpeg_compression,0.0,0.0,notumor,0.7701863354037267,0.93,0.0925,0.07
toy_cnn,jpeg_compression,0.0,0.0,pituitary,0.8436724565756824,0.85,0.0525,0.15
toy_cnn,jpeg_compression,0.0,0.1,glioma,0.8814814814814815,0.595,0.02666666666666667,0.405
toy_cnn,jpeg_compression,0.0,0.1,meningioma,0.6322869955156951,0.705,0.13666666666666666,0.295
toy_cnn,jpeg_compression,0.0,0.1,notumor,0.7711340206185567,0.935,0.0925,0.065
toy_cnn,jpeg_compression,0.0,0.1,pituitary,0.8471177944862155,0.845,0.050833333333333335,0.155
toy_cnn,jpeg_compression,0.0,0.25,glioma,0.8801498127340824,0.5875,0.02666666666666667,0.4125
toy_cnn,jpeg_compression,0.0,0.25,meningioma,0.6241758241758242,0.71,0.1425,0.29
toy_cnn,jpeg_compression,0.0,0.25,notumor,0.7673469387755102,0.94,0.095,0.06
toy_cnn,jpeg_compression,0.0,0.25,pituitary,0.8608247422680413,0.835,0.045,0.165
toy_cnn,jpeg_compression,0.0,0.5,glioma,0.89272030651341,0.5825,0.023333333333333334,0.4175
toy_cnn,jpeg_compression,0.0,0.5,meningioma,0.6244635193133047,0.7275,0.14583333333333334,0.2725
toy_cnn,jpeg_compression,0.0,0.5,notumor,0.76,0.95,0.1,0.05
toy_cnn,jpeg_compression,0.0,0.5,pituitary,0.8820375335120644,0.8225,0.03666666666666667,0.1775
toy_cnn,jpeg_compression,0.0,0.75,glioma,0.9011857707509882,0.57,0.020833333333333332,0.43
toy_cnn,jpeg_compression,0.0,0.75,meningioma,0.6178343949044586,0.7275,0.15,0.2725
toy_cnn,jpeg_compression,0.0,0.75,notumor,0.7504835589941973,0.97,0.1075,0.03
toy_cnn,jpeg_compression,0.0,0.75,pituitary,0.8969359331476323,0.805,0.030833333333333334,0.195
toy_cnn,jpeg_compression,0.0,1.0,glioma,0.9041666666666667,0.5425,0.019166666666666665,0.4575
toy_cnn,jpeg_compression,0.0,1.0,meningioma,0.5963114754098361,0.7275,0.16416666666666666,0.2725
toy_cnn,jpeg_compression,0.0,1.0,notumor,0.747148288973384,0.9825,0.11083333333333334,0.0175
toy_cnn,jpeg_compression,0.0,1.0,pituitary,0.9161849710982659,0.7925,0.024166666666666666,0.2075
toy_cnn,jpeg_compression,0.1,0.0,glioma,0.8607142857142858,0.6025,0.0325,0.3975
toy_cnn,jpeg_compression,0.1,0.0,meningioma,0.6234718826405868,0.6375,0.12833333333333333,0.3625
toy_cnn,jpeg_compression,0.1,0.0,notumor,0.7421875,0.95,0.11,0.05
toy_cnn,jpeg_compression,0.1,0.0,pituitary,0.8546365914786967,0.8525,0.04833333333333333,0.1475
toy_cnn,jpeg_compression,0.1,0.1,glioma,0.8637992831541219,0.6025,0.03166666666666667,0.3975
toy_cnn,jpeg_compression,0.1,0.1,meningioma,0.6234718826405868,0.6375,0.12833333333333333,0.3625
toy_cnn,jpeg_compression,0.1,0.1,notumor,0.7426900584795322,0.9525,0.11,0.0475
toy_cnn,jpeg_compression,0.1,0.1,pituitary,0.849624060150376,0.8475,0.05,0.1525
toy_cnn,jpeg_compression,0.1,0.25,glioma,0.8602150537634409,0.6,0.0325,0.4
toy_cnn,jpeg_compression,0.1,0.25,meningioma,0.6198547215496368,0.64,0.13083333333333333,0.36
toy_cnn,jpeg_compression,0.1,0.25,notumor,0.7412451361867705,0.9525,0.11083333333333334,0.0475
toy_cnn,jpeg_compression,0.1,0.25,pituitary,0.8527918781725888,0.84,0.04833333333333333,0.16
toy_cnn,jpeg_compression,0.1,0.5,glioma,0.8782287822878229,0.595,0.0275,0.405
toy_cnn,jpeg_compression,0.1,0.5,meningioma,0.6238095238095238,0.655,0.13166666666666665,0.345
toy_cnn,jpeg_compression,0.1,0.5,notumor,0.7361376673040153,0.9625,0.115,0.0375
toy_cnn,jpeg_compression,0.1,0.5,pituitary,0.8601036269430051,0.83,0.045,0.17
toy_cnn,jpeg_compression,0.1,0.75,glioma,0.8801498127340824,0.5875,0.02666666666666667,0.4125
toy_cnn,jpeg_compression,0.1,0.75,meningioma,0.6202830188679245,0.6575,0.13416666666666666,0.3425
toy_cnn,jpeg_compression,0.1,0.75,notumor,0.7344632768361582,0.975,0.1175,0.025
toy_cnn,jpeg_compression,0.1,0.75,pituitary,0.8677248677248677,0.82,0.041666666666666664,0.18
toy_cnn,jpeg_compression,0.1,1.0,glioma,0.8976377952755905,0.57,0.021666666666666667,0.43
toy_cnn,jpeg_compression,0.1,1.0,meningioma,0.6068965517241379,0.66,0.1425,0.34
toy_cnn,jpeg_compression,0.1,1.0,notumor,0.7287822878228782,0.9875,0.1225,0.0125
toy_cnn,jpeg_compression,0.1,1.0,pituitary,0.8780487804878049,0.81,0.0375,0.19
toy_cnn,jpeg_compression,0.25,0.0,glioma,0.8836363636363637,0.6075,0.02666666666666667,0.3925
toy_cnn,jpeg_compression,0.25,0.0,meningioma,0.6530612244897959,0.64,0.11333333333333333,0.36
toy_cnn,jpeg_compression,0.25,0.0,notumor,0.7398058252427184,0.9525,0.11166666666666666,0.0475
toy_cnn,jpeg_compression,0.25,0.0,pituitary,0.8205741626794258,0.8575,0.0625,0.1425
toy_cnn,jpeg_compression,0.25,0.1,glioma,0.8905109489051095,0.61,0.025,0.39
toy_cnn,jpeg_compression,0.25,0.1,meningioma,0.6521739130434783,0.6375,0.11333333333333333,0.3625
toy_cnn,jpeg_compression,0.25,0.1,notumor,0.7393822393822393,0.9575,0.1125,0.0425
toy_cnn,jpeg_compression,0.25,0.1,pituitary,0.8225419664268585,0.8575,0.06166666666666667,0.1425
toy_cnn,jpeg_compression,0.25,0.25,glioma,0.8860294117647058,0.6025,0.025833333333333333,0.3975
toy_cnn,jpeg_compression,0.25,0.25,meningioma,0.6439393939393939,0.6375,0.1175,0.3625
toy_cnn,jpeg_compression,0.25,0.25,notumor,0.7403846153846154,0.9625,0.1125,0.0375
toy_cnn,jpeg_compression,0.25,0.25,pituitary,0.8252427184466019,0.85,0.06,0.15
toy_cnn,jpeg_compression,0.25,0.5,glioma,0.8884758364312267,0.5975,0.025,0.4025
toy_cnn,jpeg_compression,0.25,0.5,meningioma,0.6397984886649875,0.635,0.11916666666666667,0.365
toy_cnn,jpeg_compression,0.25,0.5,notumor,0.7390476190476191,0.97,0.11416666666666667,0.03
toy_cnn,jpeg_compression,0.25,0.5,pituitary,0.8312958435207825,0.85,0.0575,0.15
toy_cnn,jpeg_compression,0.25,0.75,glioma,0.8810408921933085,0.5925,0.02666666666666667,0.4075
toy_cnn,jpeg_compression,0.25,0.75,meningioma,0.6290726817042607,0.6275,0.12333333333333334,0.3725
toy_cnn,jpeg_compression,0.25,0.75,notumor,0.7391304347826086,0.9775,0.115,0.0225
toy_cnn,jpeg_compression,0.25,0.75,pituitary,0.8387096774193549,0.845,0.05416666666666667,0.155
toy_cnn,jpeg_compression,0.25,1.0,glioma,0.868421052631579,0.5775,0.029166666666666667,0.4225
toy_cnn,jpeg_compression,0.25,1.0,meningioma,0.6153846153846154,0.62,0.12916666666666668,0.38
toy_cnn,jpeg_compression,0.25,1.0,notumor,0.7345794392523365,0.9825,0.11833333333333333,0.0175
toy_cnn,jpeg_compression,0.25,1.0,pituitary,0.8484848484848485,0.84,0.05,0.16
toy_cnn,beam_hardening,0.0,0.0,glioma,0.8250825082508251,0.625,0.04416666666666667,0.375
toy_cnn,beam_hardening,0.0,0.0,meningioma,0.6725,0.6725,0.10916666666666666,0.3275
toy_cnn,beam_hardening,0.0,0.0,notumor,0.7813163481953291,0.92,0.08583333333333333,0.08
toy_cnn,beam_hardening,0.0,0.0,pituitary,0.8309859154929577,0.885,0.06,0.115
toy_cnn,beam_hardening,0.0,0.1,glioma,0.8229508196721311,0.6275,0.045,0.3725
toy_cnn,beam_hardening,0.0,0.1,meningioma,0.6750629722921915,0.67,0.1075,0.33
toy_cnn,beam_hardening,0.0,0.1,notumor,0.7796610169491526,0.92,0.08666666666666667,0.08
toy_cnn,beam_hardening,0.0,0.1,pituitary,0.8286384976525821,0.8825,0.060833333333333336,0.1175
toy_cnn,beam_hardening,0.0,0.25,glioma,0.8229508196721311,0.6275,0.045,0.3725
toy_cnn,beam_hardening,0.0,0.25,meningioma,0.67,0.67,0.11,0.33
toy_cnn,beam_hardening,0.0,0.25,notumor,0.7801268498942917,0.9225,0.08666666666666667,0.0775
toy_cnn,beam_hardening,0.0,0.25,pituitary,0.8293838862559242,0.875,0.06,0.125
toy_cnn,beam_hardening,0.0,0.5,glioma,0.826797385620915,0.6325,0.04416666666666667,0.3675
toy_cnn,beam_hardening,0.0,0.5,meningioma,0.6733668341708543,0.67,0.10833333333333334,0.33
toy_cnn,beam_hardening,0.0,0.5,notumor,0.7796610169491526,0.92,0.08666666666666667,0.08
toy_cnn,beam_hardening,0.0,0.5,pituitary,0.8278301886792453,0.8775,0.060833333333333336,0.1225
toy_cnn,beam_hardening,0.0,0.75,glioma,0.8173076923076923,0.6375,0.0475,0.3625
toy_cnn,beam_hardening,0.0,0.75,meningioma,0.6700507614213198,0.66,0.10833333333333334,0.34
toy_cnn,beam_hardening,0.0,0.75,notumor,0.7721518987341772,0.915,0.09,0.085
toy_cnn,beam_hardening,0.0,0.75,pituitary,0.830952380952381,0.8725,0.059166666666666666,0.1275
toy_cnn,beam_hardening,0.0,1.0,glioma,0.8225806451612904,0.6375,0.04583333333333333,0.3625
toy_cnn,beam_hardening,0.0,1.0,meningioma,0.672544080604534,0.6675,0.10833333333333334,0.3325
toy_cnn,beam_hardening,0.0,1.0,notumor,0.7763713080168776,0.92,0.08833333333333333,0.08
toy_cnn,beam_hardening,0.0,1.0,pituitary,0.8329355608591885,0.8725,0.058333333333333334,0.1275
toy_cnn,beam_hardening,0.1,0.0,glioma,0.9003690036900369,0.61,0.0225,0.39
toy_cnn,beam_hardening,0.1,0.0,meningioma,0.6525,0.6525,0.11583333333333333,0.3475
toy_cnn,beam_hardening,0.1,0.0,notumor,0.7343453510436433,0.9675,0.11666666666666667,0.0325
toy_cnn,beam_hardening,0.1,0.0,pituitary,0.8582089552238806,0.8625,0.0475,0.1375
toy_cnn,beam_hardening,0.1,0.1,glioma,0.8974358974358975,0.6125,0.023333333333333334,0.3875
toy_cnn,beam_hardening,0.1,0.1,meningioma,0.65,0.65,0.11666666666666667,0.35
toy_cnn,beam_hardening,0.1,0.1,notumor,0.7324478178368121,0.965,0.1175,0.035
toy_cnn,beam_hardening,0.1,0.1,pituitary,0.8575,0.8575,0.0475,0.1425
toy_cnn,beam_hardening,0.1,0.25,glioma,0.8916967509025271,0.6175,0.025,0.3825
toy_cnn,beam_hardening,0.1,0.25,meningioma,0.6507537688442211,0.6475,0.11583333333333333,0.3525
toy_cnn,beam_hardening,0.1,0.25,notumor,0.7329545454545454,0.9675,0.1175,0.0325
toy_cnn,beam_hardening,0.1,0.25,pituitary,0.8589420654911839,0.8525,0.04666666666666667,0.1475
toy_cnn,beam_hardening,0.1,0.5,glioma,0.8853046594982079,0.6175,0.02666666666666667,0.3825
toy_cnn,beam_hardening,0.1,0.5,meningioma,0.6531645569620254,0.645,0.11416666666666667,0.355
toy_cnn,beam_hardening,0.1,0.5,notumor,0.7315689981096408,0.9675,0.11833333333333333,0.0325
toy_cnn,beam_hardening,0.1,0.5,pituitary,0.8589420654911839,0.8525,0.04666666666666667,0.1475
toy_cnn,beam_hardening,0.1,0.75,glioma,0.8880866425992779,0.615,0.025833333333333333,0.385
toy_cnn,beam_hardening,0.1,0.75,meningioma,0.6466165413533834,0.645,0.1175,0.355
toy_cnn,beam_hardening,0.1,0.75,notumor,0.730188679245283,0.9675,0.11916666666666667,0.0325
toy_cnn,beam_hardening,0.1,0.75,pituitary,0.8629441624365483,0.85,0.045,0.15
toy_cnn,beam_hardening,0.1,1.0,glioma,0.8706293706293706,0.6225,0.030833333333333334,0.3775
toy_cnn,beam_hardening,0.1,1.0,meningioma,0.6455696202531646,0.6375,0.11666666666666667,0.3625
toy_cnn,beam_hardening,0.1,1.0,notumor,0.7283018867924528,0.965,0.12,0.035
toy_cnn,beam_hardening,0.1,1.0,pituitary,0.8688946015424165,0.845,0.0425,0.155
toy_cnn,beam_hardening,0.25,0.0,glioma,0.8683274021352313,0.61,0.030833333333333334,0.39
toy_cnn,beam_hardening,0.25,0.0,meningioma,0.6508728179551122,0.6525,0.11666666666666667,0.3475
toy_cnn,beam_hardening,0.25,0.0,notumor,0.7591093117408907,0.9375,0.09916666666666667,0.0625
toy_cnn,beam_hardening,0.25,0.0,pituitary,0.8254716981132075,0.875,0.06166666666666667,0.125
toy_cnn,beam_hardening,0.25,0.1,glioma,0.8657243816254417,0.6125,0.03166666666666667,0.3875
toy_cnn,beam_hardening,0.25,0.1,meningioma,0.6525,0.6525,0.11583333333333333,0.3475
toy_cnn,beam_hardening,0.25,0.1,notumor,0.7586206896551724,0.935,0.09916666666666667,0.065
toy_cnn,beam_hardening,0.25,0.1,pituitary,0.8254716981132075,0.875,0.06166666666666667,0.125
toy_cnn,beam_hardening,0.25,0.25,glioma,0.8631578947368421,0.615,0.0325,0.385
toy_cnn,beam_hardening,0.25,0.25,meningioma,0.6574307304785895,0.6525,0.11333333333333333,0.3475
toy_cnn,beam_hardening,0.25,0.25,notumor,0.757085020242915,0.935,0.1,0.065
toy_cnn,beam_hardening,0.25,0.25,pituitary,0.8254716981132075,0.875,0.06166666666666667,0.125
toy_cnn,beam_hardening,0.25,0.5,glioma,0.8546712802768166,0.6175,0.035,0.3825
toy_cnn,beam_hardening,0.25,0.5,meningioma,0.656641604010025,0.655,0.11416666666666667,0.345
toy_cnn,beam_hardening,0.25,0.5,notumor,0.7571428571428571,0.9275,0.09916666666666667,0.0725
toy_cnn,beam_hardening,0.25,0.5,pituitary,0.8293838862559242,0.875,0.06,0.125
toy_cnn,beam_hardening,0.25,0.75,glioma,0.8469387755102041,0.6225,0.0375,0.3775
toy_cnn,beam_hardening,0.25,0.75,meningioma,0.6556962025316456,0.6475,0.11333333333333333,0.3525
toy_cnn,beam_hardening,0.25,0.75,notumor,0.7551020408163265,0.925,0.1,0.075
toy_cnn,beam_hardening,0.25,0.75,pituitary,0.8266033254156769,0.87,0.060833333333333336,0.13
toy_cnn,beam_hardening,0.25,1.0,glioma,0.8435374149659864,0.62,0.03833333333333333,0.38
toy_cnn,beam_hardening,0.25,1.0,meningioma,0.650990099009901,0.6575,0.1175,0.3425
toy_cnn,beam_hardening,0.25,1.0,notumor,0.7602459016393442,0.9275,0.0975,0.0725
toy_cnn,beam_hardening,0.25,1.0,pituitary,0.8333333333333334,0.8625,0.0575,0.1375
toy_cnn,gaussian_noise,0.0,0.0,glioma,0.9435483870967742,0.585,0.011666666666666667,0.415
toy_cnn,gaussian_noise,0.0,0.0,meningioma,0.6850393700787402,0.6525,0.1,0.3475
toy_cnn,gaussian_noise,0.0,0.0,notumor,0.7553816046966731,0.965,0.10416666666666667,0.035
toy_cnn,gaussian_noise,0.0,0.0,pituitary,0.8217391304347826,0.945,0.06833333333333333,0.055
toy_cnn,gaussian_noise,0.0,0.1,glioma,0.9457013574660633,0.5225,0.01,0.4775
toy_cnn,gaussian_noise,0.0,0.1,meningioma,0.688953488372093,0.5925,0.08916666666666667,0.4075
toy_cnn,gaussian_noise,0.0,0.1,notumor,0.7374517374517374,0.955,0.11333333333333333,0.045
toy_cnn,gaussian_noise,0.0,0.1,pituitary,0.7369439071566731,0.9525,0.11333333333333333,0.0475
toy_cnn,gaussian_noise,0.0,0.25,glioma,0.9459459459459459,0.4375,0.008333333333333333,0.5625
toy_cnn,gaussian_noise,0.0,0.25,meningioma,0.6946308724832215,0.5175,0.07583333333333334,0.4825
toy_cnn,gaussian_noise,0.0,0.25,notumor,0.7118320610687023,0.9325,0.12583333333333332,0.0675
toy_cnn,gaussian_noise,0.0,0.25,pituitary,0.6509274873524452,0.965,0.1725,0.035
toy_cnn,gaussian_noise,0.0,0.5,glioma,0.9389312977099237,0.3075,0.006666666666666667,0.6925
toy_cnn,gaussian_noise,0.0,0.5,meningioma,0.7239583333333334,0.3475,0.04416666666666667,0.6525
toy_cnn,gaussian_noise,0.0,0.5,notumor,0.6721611721611722,0.9175,0.14916666666666667,0.0825
toy_cnn,gaussian_noise,0.0,0.5,pituitary,0.533515731874145,0.975,0.2841666666666667,0.025
toy_cnn,gaussian_noise,0.0,0.75,glioma,0.9117647058823529,0.155,0.005,0.845
toy_cnn,gaussian_noise,0.0,0.75,meningioma,0.6947368421052632,0.165,0.024166666666666666,0.835
toy_cnn,gaussian_noise,0.0,0.75,notumor,0.6422182468694096,0.8975,0.16666666666666666,0.1025
toy_cnn,gaussian_noise,0.0,0.75,pituitary,0.44760820045558086,0.9825,0.4041666666666667,0.0175
toy_cnn,gaussian_noise,0.0,1.0,glioma,0.0,0.0,0.0,1.0
toy_cnn,gaussian_noise,0.0,1.0,meningioma,0.0,0.0,0.0,1.0
toy_cnn,gaussian_noise,0.0,1.0,notumor,0.5996592844974447,0.88,0.19583333333333333,0.12
toy_cnn,gaussian_noise,0.0,1.0,pituitary,0.3928923988153998,0.995,0.5125,0.005
toy_cnn,gaussian_noise,0.1,0.0,glioma,0.9577464788732394,0.51,0.0075,0.49
toy_cnn,gaussian_noise,0.1,0.0,meningioma,0.6144578313253012,0.6375,0.13333333333333333,0.3625
toy_cnn,gaussian_noise,0.1,0.0,notumor,0.7306967984934086,0.97,0.11916666666666667,0.03
toy_cnn,gaussian_noise,0.1,0.0,pituitary,0.7913832199546486,0.8725,0.07666666666666666,0.1275
toy_cnn,gaussian_noise,0.1,0.1,glioma,0.9571428571428572,0.5025,0.0075,0.4975
toy_cnn,gaussian_noise,0.1,0.1,meningioma,0.6014150943396226,0.6375,0.14083333333333334,0.3625
toy_cnn,gaussian_noise,0.1,0.1,notumor,0.7306967984934086,0.97,0.11916666666666667,0.03
toy_cnn,gaussian_noise,0.1,0.1,pituitary,0.7908045977011494,0.86,0.07583333333333334,0.14
toy_cnn,gaussian_noise,0.1,0.25,glioma,0.9611650485436893,0.495,0.006666666666666667,0.505
toy_cnn,gaussian_noise,0.1,0.25,meningioma,0.591743119266055,0.645,0.14833333333333334,0.355
toy_cnn,gaussian_noise,0.1,0.25,notumor,0.7372400756143668,0.975,0.11583333333333333,0.025
toy_cnn,gaussian_noise,0.1,0.25,pituitary,0.7995337995337995,0.8575,0.07166666666666667,0.1425
toy_cnn,gaussian_noise,0.1,0.5,glioma,0.97,0.485,0.005,0.515
toy_cnn,gaussian_noise,0.1,0.5,meningioma,0.5782608695652174,0.665,0.16166666666666665,0.335
toy_cnn,gaussian_noise,0.1,0.5,notumor,0.7424242424242424,0.98,0.11333333333333333,0.02
toy_cnn,gaussian_noise,0.1,0.5,pituitary,0.8179611650485437,0.8425,0.0625,0.1575
toy_cnn,gaussian_noise,0.1,0.75,glioma,0.9743589743589743,0.475,0.004166666666666667,0.525
toy_cnn,gaussian_noise,0.1,0.75,meningioma,0.5717299578059072,0.6775,0.16916666666666666,0.3225
toy_cnn,gaussian_noise,0.1,0.75,notumor,0.7471698113207547,0.99,0.11166666666666666,0.01
toy_cnn,gaussian_noise,0.1,0.75,pituitary,0.830423940149626,0.8325,0.056666666666666664,0.1675
toy_cnn,gaussian_noise,0.1,1.0,glioma,0.9835164835164835,0.4475,0.0025,0.5525
toy_cnn,gaussian_noise,0.1,1.0,meningioma,0.5592233009708738,0.72,0.18916666666666668,0.28
toy_cnn,gaussian_noise,0.1,1.0,notumor,0.7537878787878788,0.995,0.10833333333333334,0.005
toy_cnn,gaussian_noise,0.1,1.0,pituitary,0.864,0.81,0.0425,0.19
toy_cnn,gaussian_noise,0.25,0.0,glioma,0.896414342629482,0.5625,0.021666666666666667,0.4375
toy_cnn,gaussian_noise,0.25,0.0,meningioma,0.6433915211970075,0.645,0.11916666666666667,0.355
toy_cnn,gaussian_noise,0.25,0.0,notumor,0.734375,0.94,0.11333333333333333,0.06
toy_cnn,gaussian_noise,0.25,0.0,pituitary,0.8073394495412844,0.88,0.07,0.12
toy_cnn,gaussian_noise,0.25,0.1,glioma,0.9032258064516129,0.56,0.02,0.44
toy_cnn,gaussian_noise,0.25,0.1,meningioma,0.6419753086419753,0.65,0.12083333333333333,0.35
toy_cnn,gaussian_noise,0.25,0.1,notumor,0.7348927875243665,0.9425,0.11333333333333333,0.0575
toy_cnn,gaussian_noise,0.25,0.1,pituitary,0.8087557603686636,0.8775,0.06916666666666667,0.1225
toy_cnn,gaussian_noise,0.25,0.25,glioma,0.9057377049180327,0.5525,0.019166666666666665,0.4475
toy_cnn,gaussian_noise,0.25,0.25,meningioma,0.636144578313253,0.66,0.12583333333333332,0.34
toy_cnn,gaussian_noise,0.25,0.25,notumor,0.7416829745596869,0.9475,0.11,0.0525
toy_cnn,gaussian_noise,0.25,0.25,pituitary,0.813953488372093,0.875,0.06666666666666667,0.125
toy_cnn,gaussian_noise,0.25,0.5,glioma,0.9159663865546218,0.545,0.016666666666666666,0.455
toy_cnn,gaussian_noise,0.25,0.5,meningioma,0.6376811594202898,0.66,0.125,0.34
toy_cnn,gaussian_noise,0.25,0.5,notumor,0.7309160305343512,0.9575,0.1175,0.0425
toy_cnn,gaussian_noise,0.25,0.5,pituitary,0.8207547169811321,0.87,0.06333333333333334,0.13
toy_cnn,gaussian_noise,0.25,0.75,glioma,0.920704845814978,0.5225,0.015,0.4775
toy_cnn,gaussian_noise,0.25,0.75,meningioma,0.6255924170616114,0.66,0.13166666666666665,0.34
toy_cnn,gaussian_noise,0.25,0.75,notumor,0.736346516007533,0.9775,0.11666666666666667,0.0225
toy_cnn,gaussian_noise,0.25,0.75,pituitary,0.8214285714285714,0.8625,0.0625,0.1375
toy_cnn,gaussian_noise,0.25,1.0,glioma,0.9454545454545454,0.52,0.01,0.48
toy_cnn,gaussian_noise,0.25,1.0,meningioma,0.6226415094339622,0.66,0.13333333333333333,0.34
toy_cnn,gaussian_noise,0.25,1.0,notumor,0.7279411764705882,0.99,0.12333333333333334,0.01
toy_cnn,gaussian_noise,0.25,1.0,pituitary,0.8300970873786407,0.855,0.058333333333333334,0.145
toy_cnn,gibbs_ringing,0.0,0.0,glioma,0.9029850746268657,0.605,0.021666666666666667,0.395
toy_cnn,gibbs_ringing,0.0,0.0,meningioma,0.6413301662707839,0.675,0.12583333333333332,0.325
toy_cnn,gibbs_ringing,0.0,0.0,notumor,0.7534791252485089,0.9475,0.10333333333333333,0.0525
toy_cnn,gibbs_ringing,0.0,0.0,pituitary,0.8357843137254902,0.8525,0.05583333333333333,0.1475
toy_cnn,gibbs_ringing,0.0,0.1,glioma,0.9029850746268657,0.605,0.021666666666666667,0.395
toy_cnn,gibbs_ringing,0.0,0.1,meningioma,0.6413301662707839,0.675,0.12583333333333332,0.325
toy_cnn,gibbs_ringing,0.0,0.1,notumor,0.7534791252485089,0.9475,0.10333333333333333,0.0525
toy_cnn,gibbs_ringing,0.0,0.1,pituitary,0.8357843137254902,0.8525,0.05583333333333333,0.1475
toy_cnn,gibbs_ringing,0.0,0.25,glioma,0.9029850746268657,0.605,0.021666666666666667,0.395
toy_cnn,gibbs_ringing,0.0,0.25,meningioma,0.6404761904761904,0.6725,0.12583333333333332,0.3275
toy_cnn,gibbs_ringing,0.0,0.25,notumor,0.751984126984127,0.9475,0.10416666666666667,0.0525
toy_cnn,gibbs_ringing,0.0,0.25,pituitary,0.8357843137254902,0.8525,0.05583333333333333,0.1475
toy_cnn,gibbs_ringing,0.0,0.5,glioma,0.8970588235294118,0.61,0.023333333333333334,0.39
toy_cnn,gibbs_ringing,0.0,0.5,meningioma,0.6426858513189448,0.67,0.12416666666666666,0.33
toy_cnn,gibbs_ringing,0.0,0.5,notumor,0.7514910536779325,0.945,0.10416666666666667,0.055
toy_cnn,gibbs_ringing,0.0,0.5,pituitary,0.8357843137254902,0.8525,0.05583333333333333,0.1475
toy_cnn,gibbs_ringing,0.0,0.75,glioma,0.8974358974358975,0.6125,0.023333333333333334,0.3875
toy_cnn,gibbs_ringing,0.0,0.75,meningioma,0.6442307692307693,0.67,0.12333333333333334,0.33
toy_cnn,gibbs_ringing,0.0,0.75,notumor,0.7514910536779325,0.945,0.10416666666666667,0.055
toy_cnn,gibbs_ringing,0.0,0.75,pituitary,0.8357843137254902,0.8525,0.05583333333333333,0.1475
toy_cnn,gibbs_ringing,0.0,1.0,glioma,0.8974358974358975,0.6125,0.023333333333333334,0.3875
toy_cnn,gibbs_ringing,0.0,1.0,meningioma,0.6433734939759036,0.6675,0.12333333333333334,0.3325
toy_cnn,gibbs_ringing,0.0,1.0,notumor,0.7524752475247525,0.95,0.10416666666666667,0.05
toy_cnn,gibbs_ringing,0.0,1.0,pituitary,0.8378378378378378,0.8525,0.055,0.1475
toy_cnn,gibbs_ringing,0.1,0.0,glioma,0.9045801526717557,0.5925,0.020833333333333332,0.4075
toy_cnn,gibbs_ringing,0.1,0.0,meningioma,0.6291079812206573,0.67,0.13166666666666665,0.33
toy_cnn,gibbs_ringing,0.1,0.0,notumor,0.7243346007604563,0.9525,0.12083333333333333,0.0475
toy_cnn,gibbs_ringing,0.1,0.0,pituitary,0.8652849740932642,0.835,0.043333333333333335,0.165
toy_cnn,gibbs_ringing,0.1,0.1,glioma,0.9011406844106464,0.5925,0.021666666666666667,0.4075
toy_cnn,gibbs_ringing,0.1,0.1,meningioma,0.6291079812206573,0.67,0.13166666666666665,0.33
toy_cnn,gibbs_ringing,0.1,0.1,notumor,0.7238095238095238,0.95,0.12083333333333333,0.05
toy_cnn,gibbs_ringing,0.1,0.1,pituitary,0.8652849740932642,0.835,0.043333333333333335,0.165
toy_cnn,gibbs_ringing,0.1,0.25,glioma,0.8981132075471698,0.595,0.0225,0.405
toy_cnn,gibbs_ringing,0.1,0.25,meningioma,0.6282352941176471,0.6675,0.13166666666666665,0.3325
toy_cnn,gibbs_ringing,0.1,0.25,notumor,0.7251908396946565,0.95,0.12,0.05
toy_cnn,gibbs_ringing,0.1,0.25,pituitary,0.8652849740932642,0.835,0.043333333333333335,0.165
toy_cnn,gibbs_ringing,0.1,0.5,glioma,0.8884758364312267,0.5975,0.025,0.4025
toy_cnn,gibbs_ringing,0.1,0.5,meningioma,0.6279620853080569,0.6625,0.13083333333333333,0.3375
toy_cnn,gibbs_ringing,0.1,0.5,notumor,0.7246653919694073,0.9475,0.12,0.0525
toy_cnn,gibbs_ringing,0.1,0.5,pituitary,0.8652849740932642,0.835,0.043333333333333335,0.165
